Date,League,Home_Team,Away_Team,Home_Goals,Away_Goals,Possession_Home,Possession_Away,Shots_Home,Shots_Away,ShotsOnTarget_Home,ShotsOnTarget_Away,Fouls_Home,Fouls_Away,Yellows_Home,Yellows_Away,Reds_Home,Reds_Away,Result
2022-12-11,Eredivisie,Ajax,Heerenveen,3,0,63.90444912161028,36.09555087838972,7,2,1,1,11,4,2,1,0,0,H
2022-12-12,Serie A,Milan,Fiorentina,3,0,55.66963417889513,44.33036582110487,8,6,4,1,11,13,0,2,0,0,H
2022-12-12,Ligue 1,Monaco,Rennes,0,0,60.08939058260352,39.91060941739648,11,5,3,2,18,11,0,1,0,0,D
2022-12-13,Ligue 1,Lyon,Nice,5,2,30.0,70.0,5,12,2,1,9,5,1,1,0,0,H
2022-12-13,Serie A,Napoli,Atalanta,0,0,54.94588171648989,45.05411828351011,8,7,3,1,14,14,1,1,0,0,D
2022-12-14,Serie A,Napoli,Roma,1,0,54.30232423671595,45.69767576328405,7,12,3,4,15,5,1,2,0,0,H
2022-12-16,Serie A,Napoli,Lazio,1,1,45.09154181464321,54.90845818535679,7,11,1,4,14,11,0,1,0,0,D
2022-12-21,Ligue 1,Monaco,Marseille,2,1,42.23555999436449,57.76444000563551,5,10,1,1,12,11,0,1,0,0,H
2022-12-21,Serie A,Inter,Fiorentina,1,1,46.40512095909278,53.59487904090722,8,12,3,1,3,11,1,2,0,0,D
2022-12-21,Premier League,Man United,Spurs,0,1,54.53993464671149,45.46006535328851,11,6,4,1,6,5,2,0,0,0,A
2022-12-24,Ligue 1,Rennes,Monaco,1,1,52.935980924554386,47.064019075445614,2,7,1,5,12,11,2,2,0,0,D
2022-12-24,Ligue 1,PSG,Marseille,5,0,32.406041621919414,67.59395837808059,6,14,2,5,11,16,1,1,0,0,H
2022-12-24,Eredivisie,Ajax,Groningen,1,0,51.7295321895991,48.2704678104009,9,10,4,9,13,10,3,2,0,0,H
2022-12-25,Serie A,Milan,Roma,2,1,70.0,30.0,13,2,3,1,12,10,1,2,0,0,H
2022-12-25,Premier League,Man United,Spurs,0,1,52.75570053244679,47.24429946755321,7,8,1,1,5,19,3,1,1,0,A
2022-12-26,Serie A,Lazio,Inter,1,1,44.09271189163952,55.90728810836048,8,12,1,3,6,8,2,1,0,0,D
2022-12-26,La Liga,Athletic,Real Sociedad,1,0,61.85657334244026,38.14342665755974,12,5,6,1,11,7,1,3,0,0,H
2022-12-27,Bundesliga,Gladbach,Dortmund,2,0,60.69863762728512,39.30136237271488,4,8,2,3,18,10,2,2,0,1,H
2022-12-27,Bundesliga,Leipzig,Freiburg,3,1,55.78921404117492,44.21078595882508,6,3,3,1,11,15,2,2,0,0,H
2022-12-28,Serie A,Napoli,Inter,1,0,48.69315706647138,51.30684293352862,6,2,3,1,9,14,2,3,0,0,H
2022-12-28,La Liga,Real Madrid,Atletico,1,2,42.52775351524847,57.47224648475153,10,9,2,1,7,12,1,3,0,0,A
2022-12-28,Ligue 1,Nice,Lyon,1,3,43.912846206153745,56.087153793846255,10,6,2,3,9,10,1,0,0,0,A
2022-12-29,Serie A,Lazio,Juventus,0,0,44.9904497173285,55.0095502826715,9,12,3,8,12,14,2,1,0,0,D
2022-12-30,Premier League,Man United,Liverpool,6,0,41.51577953895257,58.48422046104743,6,13,6,1,10,17,1,2,0,0,H
2023-01-01,Eredivisie,PSV,Vitesse,1,1,38.26184066319597,61.73815933680403,2,13,1,5,14,15,0,2,0,0,D
2023-01-01,La Liga,Sevilla,Barcelona,0,2,56.51549675142595,43.48450324857405,7,10,1,1,9,11,1,2,0,0,A
2023-01-02,Ligue 1,Nice,Monaco,1,4,53.32293606406515,46.67706393593485,10,11,3,1,5,13,0,1,0,0,A
2023-01-04,Bundesliga,Frankfurt,Leipzig,5,2,43.275322522411386,56.724677477588614,8,6,3,1,8,16,2,0,0,0,H
2023-01-04,Eredivisie,Ajax,Utrecht,4,0,55.24090943309295,44.75909056690705,13,2,4,1,12,8,2,1,0,0,H
2023-01-07,La Liga,Valencia,Villarreal,0,0,63.934433275048896,36.065566724951104,8,7,2,3,3,17,1,0,0,0,D
2023-01-12,Bundesliga,Frankfurt,Leipzig,0,1,53.52031433560602,46.47968566439398,8,11,3,1,8,13,2,0,0,0,A
2023-01-12,La Liga,Real Sociedad,Valencia,0,1,41.831780674204424,58.168219325795576,4,13,1,4,18,7,2,0,0,0,A
2023-01-12,La Liga,Barcelona,Atletico,0,2,36.745938935158314,63.254061064841686,3,8,2,1,12,11,1,2,0,0,A
2023-01-14,Ligue 1,Rennes,Nice,0,2,46.213988684109225,53.786011315890775,6,3,1,1,10,17,2,3,0,0,A
2023-01-16,Bundesliga,Frankfurt,Bayern,2,2,48.936966260112364,51.063033739887636,5,10,1,4,9,12,0,1,0,0,D
2023-01-16,Bundesliga,Freiburg,Leverkusen,1,1,42.66703392259202,57.33296607740798,7,12,3,4,11,20,0,1,0,0,D
2023-01-18,Bundesliga,Dortmund,Leverkusen,1,5,40.05559584672555,59.94440415327445,4,6,3,1,11,9,2,3,0,0,A
2023-01-18,Ligue 1,Lille,Marseille,2,1,51.060227110330516,48.939772889669484,11,9,3,1,7,12,0,3,0,1,H
2023-01-20,Ligue 1,Nantes,Rennes,1,3,45.34212855191316,54.65787144808684,8,14,4,6,3,13,2,2,0,0,A
2023-01-21,La Liga,Atletico,Real Sociedad,2,1,55.26062283973617,44.73937716026383,9,4,4,2,11,15,3,1,0,0,H
2023-01-23,Bundesliga,Gladbach,Leipzig,1,0,53.24792320372411,46.75207679627589,9,12,1,1,11,6,1,1,0,0,H
2023-01-24,Premier League,Spurs,Liverpool,2,2,32.10528399668043,67.89471600331957,2,11,1,2,10,17,2,2,0,1,D
2023-01-24,Bundesliga,Bayern,Wolfsburg,1,1,47.350356904503,52.649643095497,10,5,2,1,10,9,1,1,0,0,D
2023-01-25,Premier League,Liverpool,Spurs,3,1,53.95593476242881,46.04406523757119,11,4,1,1,19,13,1,1,0,0,H
2023-01-27,Ligue 1,Monaco,Lyon,2,0,54.666142561090815,45.333857438909185,12,10,4,1,7,7,0,2,0,0,H
2023-01-29,Premier League,Newcastle,Aston Villa,4,1,46.12054645073013,53.87945354926987,7,4,4,1,13,13,0,0,0,0,H
2023-01-30,Serie A,Juventus,Atalanta,1,2,53.260362206646214,46.739637793353786,8,6,5,1,9,10,0,1,0,0,A
2023-01-31,Bundesliga,Leipzig,Wolfsburg,0,3,46.266672036530714,53.733327963469286,4,10,1,2,7,23,2,1,0,0,A
2023-02-01,Ligue 1,PSG,Lyon,2,0,51.642633733717716,48.357366266282284,2,13,1,5,10,6,0,0,0,0,H
2023-02-01,Serie A,Lazio,Fiorentina,1,0,45.77143718906978,54.22856281093022,9,9,4,1,13,12,3,1,0,0,H
2023-02-03,Premier League,Arsenal,Aston Villa,2,1,56.570217476954376,43.429782523045624,10,8,1,3,3,13,0,1,0,0,H
2023-02-03,Bundesliga,Leverkusen,Freiburg,2,0,50.582132528993874,49.417867471006126,6,7,1,7,21,14,1,0,0,0,H
2023-02-04,Serie A,Milan,Inter,7,0,31.699017174378422,68.30098282562157,7,9,4,1,16,14,0,2,0,0,H
2023-02-04,Serie A,Atalanta,Napoli,0,0,58.934295688690995,41.065704311309005,8,3,3,1,10,16,2,0,0,0,D
2023-02-04,Ligue 1,PSG,Rennes,0,0,52.40875530309875,47.59124469690125,4,2,1,1,18,14,1,0,0,0,D
2023-02-04,Eredivisie,PSV,Feyenoord,2,2,40.47705995247956,59.52294004752044,8,11,1,1,14,7,1,2,0,0,D
2023-02-05,Ligue 1,Nantes,Lille,2,4,50.99023408488565,49.00976591511435,6,2,3,1,9,15,1,0,0,0,A
2023-02-05,La Liga,Real Sociedad,Barcelona,3,3,46.7942194745226,53.2057805254774,4,9,2,3,8,10,0,2,0,1,D
2023-02-06,Ligue 1,Monaco,Rennes,0,2,62.09799910520309,37.90200089479691,4,3,2,1,7,15,1,1,0,0,A
2023-02-06,Bundesliga,Wolfsburg,Gladbach,2,1,46.06875196140414,53.93124803859586,6,6,1,2,9,7,2,1,0,0,H
2023-02-07,Premier League,Chelsea,Newcastle,1,1,32.254173870216086,67.74582612978392,9,9,5,2,14,6,1,2,0,0,D
2023-02-10,Eredivisie,AZ,Utrecht,1,0,53.86222809318706,46.13777190681294,6,6,2,2,5,17,1,1,0,0,H
2023-02-11,Bundesliga,Leverkusen,Freiburg,3,0,42.25794033847052,57.74205966152948,6,11,2,3,8,12,0,1,0,0,H
2023-02-11,Premier League,Arsenal,Spurs,2,0,54.293538377647316,45.706461622352684,9,10,3,1,12,8,0,2,0,0,H
2023-02-12,Serie A,Atalanta,Lazio,1,1,47.6441725804476,52.3558274195524,6,9,2,5,8,8,0,1,1,0,D
2023-02-13,Bundesliga,Gladbach,Leipzig,1,1,46.53451007468769,53.46548992531231,7,5,6,3,9,14,1,2,0,0,D
2023-02-14,Eredivisie,Vitesse,Utrecht,0,0,44.00514102848006,55.99485897151994,2,9,1,3,19,11,2,0,0,0,D
2023-02-14,Eredivisie,Heerenveen,AZ,1,1,61.71104257549896,38.28895742450104,16,3,5,2,11,9,0,2,0,0,D
2023-02-15,Ligue 1,Marseille,Nantes,3,0,53.62170899259861,46.37829100740139,9,6,1,4,10,13,2,1,0,0,H
2023-02-15,Serie A,Lazio,Milan,2,0,51.012056007558094,48.987943992441906,3,10,2,5,8,17,2,0,0,0,H
2023-02-15,Ligue 1,PSG,Marseille,2,2,53.25566597813026,46.74433402186974,11,12,6,4,13,17,1,1,0,0,D
2023-02-16,Serie A,Juventus,Napoli,1,0,52.925668673351666,47.074331326648334,3,9,1,2,14,15,0,1,0,0,H
2023-02-16,Serie A,Fiorentina,Juventus,0,1,46.41770800982536,53.58229199017464,2,5,2,4,12,10,1,1,0,0,A
2023-02-16,Bundesliga,Frankfurt,Bayern,1,2,59.871682922901456,40.128317077098544,8,8,4,2,13,17,1,2,0,0,A
2023-02-17,Serie A,Lazio,Atalanta,3,4,39.695756322455466,60.304243677544534,6,9,2,2,5,11,2,2,0,0,A
2023-02-17,Premier League,Spurs,Arsenal,1,1,41.922658226067526,58.077341773932474,3,8,2,5,6,13,1,2,0,0,D
2023-02-18,Premier League,Liverpool,Chelsea,1,1,44.84733894319686,55.15266105680314,11,8,3,1,12,9,1,2,0,0,D
2023-02-20,Eredivisie,PSV,Heerenveen,2,1,44.26759118758047,55.73240881241953,6,8,3,1,11,10,3,1,0,0,H
2023-02-21,Ligue 1,Marseille,Lille,0,0,50.926705965159194,49.073294034840806,12,8,4,2,8,18,0,4,0,0,D
2023-02-21,La Liga,Real Madrid,Barcelona,2,3,51.38684403915966,48.61315596084034,7,7,1,5,6,8,1,1,0,0,A
2023-02-21,La Liga,Valencia,Barcelona,1,1,45.8592959212002,54.1407040787998,5,12,1,2,11,8,1,0,0,0,D
2023-02-21,Ligue 1,PSG,Monaco,1,3,56.53059008516197,43.46940991483803,8,8,1,1,9,9,0,3,0,0,A
2023-02-22,Premier League,Arsenal,Man United,0,0,61.18507302071068,38.81492697928932,8,7,4,1,4,12,2,1,0,0,D
2023-02-22,Premier League,Man City,Chelsea,1,1,54.557350442375515,45.442649557624485,6,4,1,1,17,15,1,0,0,0,D
2023-02-22,Eredivisie,Ajax,Utrecht,1,1,43.627834238808944,56.372165761191056,11,11,4,2,19,6,1,2,0,0,D
2023-02-23,Bundesliga,Freiburg,Leverkusen,1,0,62.357382973628845,37.642617026371155,7,2,1,1,8,10,1,0,0,0,H
2023-02-24,Serie A,Lazio,Roma,1,2,64.65752527683776,35.34247472316224,12,6,5,1,5,16,1,1,0,0,A
2023-02-24,Bundesliga,Bayern,Frankfurt,4,0,46.39398894765148,53.60601105234852,9,6,4,1,13,17,1,1,0,0,H
2023-02-24,Eredivisie,Feyenoord,AZ,1,0,44.55227227095044,55.44772772904956,7,10,1,3,10,8,1,1,0,0,H
2023-02-24,Premier League,Liverpool,Arsenal,1,1,56.89724236927453,43.10275763072547,9,11,3,3,8,15,2,0,0,0,D
2023-02-25,Premier League,Spurs,Aston Villa,1,1,61.16981056835563,38.83018943164437,13,11,5,2,10,9,2,2,0,0,D
2023-02-25,La Liga,Real Madrid,Sevilla,1,1,48.11298945086155,51.88701054913845,9,9,2,3,5,12,0,2,0,0,D
2023-02-26,Eredivisie,PSV,Heerenveen,2,3,61.08125916981996,38.91874083018004,8,2,4,1,13,13,1,2,0,1,A
2023-02-27,Serie A,Juventus,Atalanta,1,1,56.35345731165135,43.64654268834865,11,7,4,1,16,14,1,1,0,0,D
2023-02-28,La Liga,Barcelona,Valencia,1,0,56.14523581261558,43.85476418738442,11,5,4,1,3,15,1,3,0,0,H
2023-03-02,Ligue 1,Nice,Marseille,3,1,50.69104333984032,49.30895666015968,2,9,1,1,12,4,1,1,0,0,H
2023-03-03,Bundesliga,Leverkusen,Freiburg,3,0,37.89803484049685,62.10196515950315,8,12,3,3,9,10,0,2,0,0,H
2023-03-04,Premier League,Chelsea,Arsenal,1,0,53.218937883369364,46.781062116630636,7,5,1,5,15,7,1,0,0,0,H
2023-03-04,Bundesliga,Dortmund,Leverkusen,3,3,64.13068483755885,35.869315162441154,15,2,6,1,10,13,3,1,1,0,D
2023-03-05,Serie A,Napoli,Roma,4,1,61.91004513081039,38.08995486918961,10,11,5,1,13,4,0,0,0,0,H
2023-03-05,Ligue 1,Lille,Lyon,2,4,37.480184847573184,62.519815152426816,5,9,3,4,6,7,3,0,0,0,A
2023-03-05,Bundesliga,Bayern,Leipzig,0,1,51.46679964972245,48.53320035027755,8,8,2,1,9,12,1,3,0,0,A
2023-03-05,La Liga,Villarreal,Valencia,1,0,70.0,30.0,7,4,6,1,13,6,0,1,0,0,H
2023-03-06,Serie A,Juventus,Napoli,3,2,44.715262168520816,55.284737831479184,2,7,1,2,10,16,1,1,0,0,H
2023-03-06,La Liga,Real Sociedad,Sevilla,2,1,38.292649457764774,61.707350542235226,3,13,1,6,7,13,1,1,0,0,H
2023-03-06,Ligue 1,Monaco,Marseille,0,1,46.25443390355866,53.74556609644134,4,3,1,1,7,8,1,2,0,0,A
2023-03-06,La Liga,Villarreal,Atletico,0,1,58.24018315373142,41.75981684626858,9,9,2,2,16,12,0,1,0,0,A
2023-03-08,La Liga,Real Madrid,Villarreal,1,1,58.947538977075666,41.052461022924334,8,14,2,4,8,22,3,0,0,0,D
2023-03-09,Serie A,Roma,Lazio,1,0,53.21209442458652,46.78790557541348,11,8,3,2,10,10,2,0,0,1,H
2023-03-09,Eredivisie,Groningen,Heerenveen,2,0,53.39568509338258,46.60431490661742,8,10,1,6,19,12,0,0,1,0,H
2023-03-10,La Liga,Real Madrid,Barcelona,0,2,49.476358296039514,50.523641703960486,6,15,2,4,14,7,0,1,0,0,A
2023-03-11,Premier League,Liverpool,Arsenal,0,1,57.0264347914146,42.9735652085854,5,6,1,1,14,11,0,0,0,0,A
2023-03-11,Premier League,Aston Villa,Chelsea,3,2,45.815057655053714,54.184942344946286,8,7,2,2,7,5,0,1,0,0,H
2023-03-12,Serie A,Napoli,Lazio,2,1,44.67410882010837,55.32589117989163,8,12,2,1,6,10,0,3,0,0,H
2023-03-13,Serie A,Milan,Atalanta,3,3,62.86501017449876,37.13498982550124,9,3,1,1,13,17,1,2,0,0,D
2023-03-15,La Liga,Sevilla,Valencia,0,2,52.52677218958295,47.47322781041705,7,6,1,3,9,12,0,1,0,0,A
2023-03-17,Premier League,Arsenal,Chelsea,1,2,49.476789417276564,50.523210582723436,9,9,4,1,14,5,2,1,0,0,A
2023-03-17,Premier League,Liverpool,Spurs,1,3,50.89488283007409,49.10511716992591,12,8,5,3,13,8,2,2,0,0,A
2023-03-19,Premier League,Man United,Newcastle,1,2,39.10943003024116,60.89056996975884,4,13,1,2,10,7,3,1,0,0,A
2023-03-20,La Liga,Sevilla,Real Madrid,0,4,34.30623563103876,65.69376436896124,5,14,1,4,13,3,0,2,0,0,A
2023-03-21,Serie A,Fiorentina,Napoli,0,0,54.826243418713545,45.173756581286455,3,12,2,2,10,7,2,1,0,1,D
2023-03-22,Serie A,Lazio,Napoli,3,2,46.82811384830071,53.17188615169929,4,9,3,4,10,11,1,0,1,0,H
2023-03-23,Serie A,Roma,Juventus,3,0,58.06003945675279,41.93996054324721,8,9,5,1,7,18,2,3,0,0,H
2023-03-23,Eredivisie,Heerenveen,Vitesse,0,1,50.47271849651581,49.52728150348419,5,8,5,3,9,8,0,2,0,0,A
2023-03-24,La Liga,Sevilla,Barcelona,4,0,50.163760333891794,49.836239666108206,10,9,1,2,17,9,1,2,0,0,H
2023-03-24,Bundesliga,Leverkusen,Leipzig,1,0,43.4907186569001,56.5092813430999,6,11,3,5,12,11,2,0,0,0,H
2023-03-24,Ligue 1,Monaco,Lyon,0,2,57.979434608600194,42.020565391399806,12,7,5,2,5,9,2,3,0,0,A
2023-03-25,Bundesliga,Frankfurt,Dortmund,2,0,60.05549460937484,39.94450539062516,12,10,4,3,14,6,0,2,0,0,H
2023-03-25,La Liga,Villarreal,Sevilla,0,3,38.49962740345101,61.50037259654899,7,9,4,1,8,14,1,1,0,0,A
2023-03-26,Ligue 1,Rennes,Nantes,0,2,42.86742366378057,57.13257633621943,6,12,1,5,12,16,2,3,0,0,A
2023-03-27,Bundesliga,Bayern,Dortmund,1,4,64.3907816441529,35.609218355847105,11,2,1,1,6,18,1,2,0,0,A
2023-03-27,Premier League,Spurs,Liverpool,0,1,47.64652307780545,52.35347692219455,12,7,5,1,5,16,3,1,0,0,A
2023-03-27,Premier League,Liverpool,Newcastle,2,1,39.214227196218005,60.785772803781995,5,12,2,4,4,14,0,3,0,0,H
2023-03-28,Serie A,Fiorentina,Napoli,2,0,51.79133693815588,48.20866306184412,10,6,3,1,6,12,1,1,0,0,H
2023-03-28,Premier League,Spurs,Man United,2,2,52.98293671100061,47.01706328899939,7,6,2,1,15,10,2,3,0,0,D
2023-03-29,La Liga,Athletic,Atletico,1,2,57.55092175828943,42.44907824171057,13,2,5,1,15,12,2,3,0,0,A
2023-03-30,Premier League,Newcastle,Aston Villa,1,1,50.11516666178385,49.88483333821615,7,9,3,1,17,11,0,2,0,0,D
2023-03-30,Bundesliga,Dortmund,Leipzig,2,4,39.674579595908206,60.325420404091794,2,7,1,3,6,15,0,1,0,0,A
2023-03-31,Bundesliga,Dortmund,Frankfurt,3,3,61.28078004342207,38.71921995657793,7,5,1,3,7,17,3,1,0,0,D
2023-04-02,Bundesliga,Wolfsburg,Gladbach,1,2,53.95888392317195,46.04111607682805,8,2,2,1,15,17,0,1,0,0,A
2023-04-03,Eredivisie,Vitesse,Feyenoord,0,0,61.05321260084628,38.94678739915372,6,6,1,3,11,13,1,2,0,0,D
2023-04-03,Bundesliga,Bayern,Leverkusen,0,0,49.41050464112775,50.58949535887225,9,7,4,4,18,13,1,1,0,1,D
2023-04-03,Serie A,Roma,Juventus,0,1,49.83749886860389,50.16250113139611,7,9,1,1,13,11,3,0,0,0,A
2023-04-03,Serie A,Inter,Lazio,3,0,35.412768432915286,64.58723156708471,6,13,1,5,8,16,1,2,0,0,H
2023-04-04,Ligue 1,Marseille,Nice,2,0,32.530680857413344,67.46931914258666,6,12,1,2,11,10,3,0,0,0,H
2023-04-04,Eredivisie,AZ,Ajax,0,1,40.61483368538209,59.38516631461791,5,8,5,3,19,22,2,1,0,0,A
2023-04-06,Ligue 1,Monaco,PSG,0,0,36.07958827001792,63.92041172998208,7,10,5,4,16,9,1,2,0,0,D
2023-04-06,Premier League,Liverpool,Newcastle,4,2,58.257230289598226,41.742769710401774,4,9,1,2,13,12,3,2,0,0,H
2023-04-07,Bundesliga,Leverkusen,Gladbach,2,2,60.40258389509784,39.59741610490216,10,2,5,2,9,17,1,2,0,0,D
2023-04-07,Premier League,Spurs,Aston Villa,4,1,43.03972977766736,56.96027022233264,9,12,1,4,6,10,2,2,0,0,H
2023-04-07,Premier League,Aston Villa,Arsenal,2,1,53.23030850852737,46.76969149147263,8,3,1,1,6,7,3,2,0,0,H
2023-04-08,La Liga,Atletico,Valencia,3,0,43.99216846659668,56.00783153340332,7,13,1,4,10,14,2,0,0,0,H
2023-04-08,Eredivisie,Utrecht,Feyenoord,4,1,54.43643780808448,45.56356219191552,10,2,2,2,3,12,1,2,0,0,H
2023-04-09,La Liga,Villarreal,Real Sociedad,0,1,47.96226438656389,52.03773561343611,2,6,1,1,12,9,1,2,0,0,A
2023-04-10,Eredivisie,Heerenveen,PSV,2,1,51.33727392888403,48.66272607111597,10,2,5,1,12,13,0,2,0,0,H
2023-04-10,Bundesliga,Wolfsburg,Leipzig,4,1,44.112418369789886,55.887581630210114,6,9,3,2,5,14,2,1,0,0,H
2023-04-11,Eredivisie,PSV,AZ,0,1,67.11014978747292,32.88985021252708,12,7,1,1,6,10,1,1,0,0,A
2023-04-12,Ligue 1,Nantes,Rennes,0,0,48.027324731424976,51.972675268575024,5,8,4,4,6,11,1,2,0,0,D
2023-04-12,Serie A,Atalanta,Napoli,1,1,48.20750653099931,51.79249346900069,8,7,4,1,6,6,1,3,0,0,D
2023-04-12,Serie A,Atalanta,Roma,3,2,43.70400913818818,56.29599086181182,5,8,4,3,15,15,2,2,0,0,H
2023-04-15,La Liga,Real Sociedad,Barcelona,2,0,46.501563350806805,53.498436649193195,3,5,1,1,8,8,0,1,0,0,H
2023-04-15,Ligue 1,Rennes,Lille,3,0,46.19730072936903,53.80269927063097,7,2,1,1,19,16,2,0,0,0,H
2023-04-15,Serie A,Milan,Fiorentina,4,1,47.3245325454811,52.6754674545189,7,2,2,2,3,10,0,1,1,0,H
2023-04-17,Premier League,Liverpool,Newcastle,0,1,48.670542827133836,51.329457172866164,8,7,2,4,3,9,3,1,0,0,A
2023-04-17,La Liga,Atletico,Real Madrid,3,0,47.70660653954448,52.29339346045552,2,9,1,4,15,17,2,1,0,0,H
2023-04-18,Premier League,Chelsea,Arsenal,2,1,49.85344115940517,50.14655884059483,4,2,1,2,16,18,3,2,0,0,H
2023-04-20,Eredivisie,Utrecht,Heerenveen,1,1,53.9375914880212,46.0624085119788,14,5,4,1,9,12,2,1,0,0,D
2023-04-23,Ligue 1,Marseille,Nice,0,0,57.465688109619244,42.534311890380756,5,6,3,1,9,17,1,1,0,0,D
2023-04-23,La Liga,Villarreal,Atletico,3,0,52.47046985755961,47.52953014244039,13,11,4,6,15,15,2,0,0,0,H
2023-04-24,Serie A,Atalanta,Milan,1,2,38.71739514496162,61.28260485503838,2,11,1,3,8,14,2,1,0,0,A
2023-04-24,Bundesliga,Dortmund,Bayern,1,0,39.98832849782196,60.01167150217804,6,14,3,2,7,14,1,3,0,0,H
2023-04-24,Premier League,Aston Villa,Man United,0,4,43.348634326217784,56.651365673782216,2,5,1,3,10,16,1,2,0,0,A
2023-04-25,Serie A,Atalanta,Milan,4,0,53.2805237507221,46.7194762492779,13,2,6,1,11,10,0,0,0,0,H
2023-04-25,La Liga,Athletic,Villarreal,5,0,48.550962140496026,51.449037859503974,8,8,6,1,6,9,2,3,0,0,H
2023-04-27,Premier League,Arsenal,Man United,2,1,44.716783850169755,55.283216149830245,5,11,1,4,8,18,1,0,0,0,H
2023-04-27,Eredivisie,Heerenveen,Ajax,1,0,62.02129987204642,37.97870012795358,7,7,4,3,14,9,1,1,0,0,H
2023-04-27,Premier League,Newcastle,Man City,2,0,58.693455783285344,41.306544216714656,10,4,6,4,15,12,2,3,0,0,H
2023-04-28,Premier League,Man United,Aston Villa,2,1,41.83728999437662,58.16271000562338,8,6,3,4,6,18,0,1,0,0,H
2023-04-28,Eredivisie,Ajax,AZ,1,0,54.66801017785006,45.33198982214994,12,4,2,1,10,16,1,2,0,0,H
2023-04-30,Bundesliga,Frankfurt,Leverkusen,3,2,55.53247710527332,44.46752289472668,6,3,1,2,14,9,1,3,0,0,H
2023-04-30,Eredivisie,AZ,PSV,4,3,47.36974772833696,52.63025227166304,5,8,4,1,7,9,2,3,0,0,H
2023-04-30,Premier League,Liverpool,Aston Villa,1,2,54.89140236398529,45.10859763601471,12,5,5,1,10,4,1,1,0,0,A
2023-05-01,Bundesliga,Freiburg,Gladbach,2,0,53.47469666431447,46.52530333568553,3,9,3,1,15,11,1,1,0,0,H
2023-05-01,Bundesliga,Leipzig,Bayern,0,3,59.79121568297347,40.20878431702653,14,10,4,2,5,20,2,1,0,0,A
2023-05-01,Eredivisie,Vitesse,PSV,1,0,52.91643186748264,47.08356813251736,9,8,2,1,11,11,1,2,0,0,H
2023-05-02,Premier League,Arsenal,Newcastle,1,0,51.59741047516702,48.40258952483298,12,16,7,5,3,8,3,1,0,0,H
2023-05-02,Bundesliga,Wolfsburg,Freiburg,2,1,43.26585662912686,56.73414337087314,4,10,1,5,17,7,3,1,0,0,H
2023-05-02,Serie A,Lazio,Napoli,3,0,54.932427699333346,45.067572300666654,13,2,2,2,8,13,0,1,0,0,H
2023-05-03,La Liga,Barcelona,Athletic,1,1,54.44755184596367,45.55244815403633,9,5,1,1,15,11,0,1,0,0,D
2023-05-04,Eredivisie,Feyenoord,Heerenveen,0,0,58.56255511701157,41.43744488298843,9,7,5,5,3,15,0,2,0,0,D
2023-05-05,Premier League,Liverpool,Spurs,1,3,38.55166056410958,61.44833943589042,6,13,1,2,9,13,2,1,0,0,A
2023-05-07,Eredivisie,PSV,Utrecht,0,1,56.35070305739939,43.64929694260061,3,2,3,1,11,13,1,0,0,0,A
2023-05-07,Premier League,Spurs,Newcastle,3,0,67.3723075765265,32.627692423473505,8,2,2,1,15,11,0,2,0,0,H
2023-05-10,Ligue 1,Nice,PSG,1,3,49.59716243375909,50.40283756624091,11,12,1,2,12,5,1,2,0,0,A
2023-05-10,Eredivisie,Feyenoord,PSV,1,1,34.20615683144339,65.7938431685566,6,9,2,1,6,7,1,1,0,0,D
2023-05-10,Serie A,Roma,Juventus,1,2,57.4091877972227,42.5908122027773,8,10,3,2,14,12,2,3,0,0,A
2023-05-11,Eredivisie,Utrecht,PSV,0,2,42.31070456156819,57.68929543843181,4,12,1,5,11,7,2,2,0,0,A
2023-05-13,Bundesliga,Leipzig,Frankfurt,1,0,59.371856423990465,40.628143576009535,13,7,5,1,10,10,3,2,0,0,H
2023-05-15,La Liga,Athletic,Atletico,1,2,62.51996644292041,37.48003355707959,13,7,2,1,3,9,1,1,1,0,A
2023-05-16,Serie A,Inter,Roma,2,1,37.50439299921838,62.49560700078162,2,9,1,1,17,14,2,2,0,0,H
2023-05-16,Eredivisie,PSV,Feyenoord,0,0,41.722395548813346,58.277604451186654,6,6,1,1,13,15,2,2,0,0,D
2023-05-16,Ligue 1,Lille,Lyon,4,2,59.25847170849512,40.74152829150488,8,4,1,1,11,8,1,0,0,0,H
2023-05-16,La Liga,Real Sociedad,Valencia,1,1,44.984089043627904,55.015910956372096,4,10,1,1,10,7,0,2,0,0,D
2023-05-17,Eredivisie,Feyenoord,Heerenveen,1,2,51.04321326346221,48.95678673653779,6,10,2,1,10,15,1,3,0,0,A
2023-05-17,Ligue 1,Rennes,Lyon,0,0,57.03865423240474,42.96134576759526,11,11,2,3,16,8,0,1,0,0,D
2023-05-18,Ligue 1,Nantes,Rennes,6,0,43.10759590161348,56.89240409838652,7,7,1,4,7,10,1,1,0,0,H
2023-05-18,Bundesliga,Frankfurt,Leipzig,1,1,43.122231952812356,56.877768047187644,7,5,3,1,15,23,1,1,0,0,D
2023-05-18,Bundesliga,Leipzig,Dortmund,1,0,42.050884503681125,57.949115496318875,4,11,1,2,10,7,0,0,0,0,H
2023-05-20,Bundesliga,Dortmund,Frankfurt,2,0,54.68627845264279,45.31372154735721,9,3,3,1,14,10,1,2,0,0,H
2023-05-21,Premier League,Newcastle,Chelsea,2,1,55.19617825643935,44.80382174356065,6,5,1,2,10,9,3,3,0,0,H
